Text,Rätt Kategori,Modell_Kategori,Tid (s),Rätt,Model,Antal Artiklar,Korrekt Klassifikation,Accuracy,Precision,Recall,CPU,GPU,Genomsnitt tid för artiklar
"MPs issued with Blackberry threat

MPs will be thrown out of the Commons if they use Blackberries in the chamber Speaker...",politics,Politics,0.12,True,,,,,,,,,
"Talks aim to avert pension strike

Talks aimed at averting a series of national strikes over pensions reforms will take ...",politics,Business (Ekonomi),0.23,False,,,,,,,,,
"Stalemate in pension strike talks

Talks aimed at averting national strikes over pension reforms have ended without agre...",politics,The article falls under the category of Politics.,0.24,False,,,,,,,,,
"Parties warned over 'grey vote'

Political parties cannot afford to take older UK voters for granted in the coming elect...",politics,Politik,0.19,False,,,,,,,,,
"Blair to face trust issue head on

Tony Blair says he will be facing the issue of trust and his own integrity head on du...",politics,Politics,0.14,True,,,,,,,,,
"CSA chief who 'quit' still in job

The head of the ""failing"" Child Support Agency widely reported to have resigned three...",politics,Politics,0.25,True,,,,,,,,,
"Blair moves to woo Jewish voters

Tony Blair has pledged to ""never, ever, ever"" attack Tory leader Michael Howard over h...",politics,Politics,0.18,True,,,,,,,,,
"Parties' plans for council tax

Anger at council tax rises spilled over into mass protests in 2003, when the average Eng...",politics,The category for this news article is **Politics**.,0.3,False,,,,,,,,,
"Labour in constituency race row

Labour's choice of a white candidate for one of the UK's most multi-racial seats proves...",politics,Politics,0.16,True,,,,,,,,,
"MPs tout Lords replacement plan

A group of MPs has tried to raise the pressure on Tony Blair over reform to the House o...",politics,Politics,0.19,True,,,,,,,,,
"Hague's six-figure earnings shown

The rewards of leaving front-bench politics are shown in the latest annual register o...",politics,This news article falls under the category of **Business**.,0.33,False,,,,,,,,,
"Schools to take part in mock poll

Record numbers of schools across the UK are to take part in a mock general election b...",politics,"This article can be categorized as 'Politics' or 'Education'. It is about schools participating in a mock general election to boost interest in politics, which falls under the Politics category. However, it also discusses education-related aspects such as students learning skills related to speech writing and campaigning, so it could potentially fit into the Education category as well. I chose 'Politics' because the main focus of the article is on political engagement and the election process.",1.04,False,,,,,,,,,
"Parties build up poll war chests

The Labour Party received more than £5m in donations in the final quarter of 2004, new...",politics,This news article can be categorized as 'Politics'.,0.32,False,,,,,,,,,
"Kennedy predicts bigger turnout

Voters' ""pent up passion"" could confound predictions of a low turnout in the coming gen...",politics,Politics,0.14,True,,,,,,,,,
"Iraq advice claim sparks new row

The Tories say ministers must respond in Parliament to claims that the legal advice us...",politics,Politik,0.24,False,,,,,,,,,
"UKIP could sue Veritas defectors

The UK Independence Party could take legal action to unseat two London Assembly member...",politics,Politics,0.16,True,,,,,,,,,
"Prime minister's questions

So who, if anyone, is playing politics with the security of the nation?

Michael Howard has ...",politics,Politics,0.17,True,,,,,,,,,
"Goldsmith denies war advice claim

The attorney general has denied his statement to Parliament about the legality of the...",politics,This article falls under the category of Politics.,0.32,False,,,,,,,,,
"Goldsmith: 'I was not leant on'

The attorney general has again denied being ""leant on"" by Downing Street to make the le...",politics,Politics,0.23,True,,,,,,,,,
"Tory expert denies defeat warning

The Conservatives' campaign director has denied a report claiming he warned Michael H...",politics,Politics,0.12,True,,,,,,,,,
"Manchester wins Labour conference

The Labour Party will hold its 2006 autumn conference in Manchester and not Blackpool...",politics,Politics,0.14,True,,,,,,,,,
"Labour attacked on Howard poster

Labour has been accused of using anti-Semitic images in posters which critics claim de...",politics,Politics,0.2,True,,,,,,,,,
"Milburn defends poster campaign

Labour's election chief Alan Milburn has defended his party's campaign posters amid Tor...",politics,Politics,0.18,True,,,,,,,,,
"Kilroy names election seat target

Ex-chat show host Robert Kilroy-Silk is to contest the Derbyshire seat of Erewash at ...",politics,Politics,0.2,True,,,,,,,,,
"Immigration to be election issue

Immigration and asylum have normally been issues politicians from the big parties have...",politics,Politics,0.18,True,,,,,,,,,
"Kennedy begins pre-election tour

Liberal Democrat leader Charles Kennedy has begun a week-long tour to persuade voters ...",politics,Politics,0.17,True,,,,,,,,,
"Labour's core support takes stock

Tony Blair has told Labour supporters he's ""back"" and still hungry for the job of pri...",politics,Politics,0.28,True,,,,,,,,,
"Campaign 'cold calls' questioned

Labour and the Conservatives are still telephoning the millions of people who have sig...",politics,Politics,0.2,True,,,,,,,,,
"Lib Dems highlight problem debt

People vulnerable to problem debts should be afforded greater protection from banks agg...",politics,Economy,0.19,False,,,,,,,,,
"Lib Dems target first-time buyers

The Liberal Democrats have unveiled plans to build 100,000 new ""affordable"" homes on ...",politics,Economy,0.21,False,,,,,,,,,
"Lib Dems unveil women's manifesto

The Liberal Democrats are attempting to woo female voters with the launch of their ma...",politics,The provided article can be categorized as **Politics**.,0.32,False,,,,,,,,,
"Kennedy questions trust of Blair

Lib Dem leader Charles Kennedy has said voters now have a ""fundamental lack of trust"" ...",politics,Politics,0.16,True,,,,,,,,,
"Brown outlines third term vision

Gordon Brown has outlined what he thinks should be the key themes of New Labour's next...",politics,This news article can be categorized as Politics.,0.24,False,,,,,,,,,
"Labour's Cunningham to stand down

Veteran Labour MP and former Cabinet minister Jack Cunningham has said he will stand ...",politics,Politics,0.12,True,,,,,,,,,
"Will Tory tax cuts lift spirits?

Michael Howard has finally revealed the full scale of his planned Tory tax cuts.

Shou...",politics,Economy,0.22,False,,,,,,,,,
"Teenagers to be allowed to be MPs

Teenagers will be able to become MPs under plans unveiled by ministers.

In a written...",politics,Politics,0.17,True,,,,,,,,,
"Labour's four little words

Labour has unveiled the four little words that will form the heart of its general election c...",politics,Politics,0.17,True,,,,,,,,,
"Tories outlining policing plans

Local communities would be asked to go to the polls to elect their own area police comm...",politics,Politics,0.19,True,,,,,,,,,
"TV debate urged for party chiefs

Broadcasters should fix a date for a pre-election televised debate between the three m...",politics,Politics,0.19,True,,,,,,,,,
"Chancellor rallies Labour voters

Gordon Brown has issued a rallying cry to supporters, warning the ""stakes are too high...",politics,"The article can be categorized as ""Politics"".",0.33,False,,,,,,,,,
"Brown 'proud of economy record'

Gordon Brown has delivered a rousing speech to Labour's spring conference setting out t...",politics,Business,0.19,False,,,,,,,,,
"Fox attacks Blair's Tory 'lies'

Tony Blair lied when he took the UK to war so has no qualms about lying in the election...",politics,Politics,0.2,True,,,,,,,,,
"Blair joins school sailing trip

The prime minister has donned a life jacket and joined school children in a sailing din...",politics,Politik,0.2,False,,,,,,,,,
"Analysis: No pain, no gain?

He called it his ""masochism strategy"" in the run-up to the Iraq war and now Tony Blair has ...",politics,Politics,0.29,True,,,,,,,,,
"Brown names 16 March for Budget

Chancellor Gordon Brown will deliver his Budget to the House of Commons on 16 March, th...",politics,Business,0.16,False,,,,,,,,,
"Lib Dems stress Budget trust gap

Public trust in the handling of the economy can only be restored if Gordon Brown opens...",politics,Economy,0.21,False,,,,,,,,,
"Blair backs 'pre-election budget'

Tony Blair has backed Chancellor Gordon Brown's pre-Budget report amid opposition cla...",politics,This news article can be categorized as 'Politics'.,0.3,False,,,,,,,,,
"Cabinet anger at Brown cash raid

Ministers are unhappy about plans to use Whitehall cash to keep council tax bills down...",politics,Politics,0.16,True,,,,,,,,,
"'UK will stand firm on EU rebate'

Britain's £3bn EU rebate is not up for renegotiation at next week's European Council ...",politics,This news article falls under the category of 'Politics'.,0.26,False,,,,,,,,,
"Brown ally rejects Budget spree

Chancellor Gordon Brown's closest ally has denied suggestions there will be a Budget gi...",politics,Economy,0.21,False,,,,,,,,,
"Will the Budget bring out smiling voters?

As Tory spokesman Oliver Letwin said - any chancellor would use his pre-elect...",politics,This news article can be categorized as **Politics**.,0.3,False,,,,,,,,,
"Budget to set scene for election

Gordon Brown will seek to put the economy at the centre of Labour's bid for a third te...",politics,"This article can be categorized as **Politics**. The focus is on the upcoming budget, political parties' strategies, and their economic policies.",0.46,False,,,,,,,,,
"Brown comes out shooting

Labour may have abolished hunting - but that didn't stop Chancellor Gordon Brown using his Bud...",politics,Business,0.25,False,,,,,,,,,
"Kennedy criticises 'unfair' taxes

Gordon Brown has failed to tackle the ""fundamental unfairness"" in the tax system in h...",politics,"The category for this news article is ""Business"" (Economy).",0.3,False,,,,,,,,,
"Howard attacks 'pay later' Budget

Tory leader Michael Howard has dismissed Gordon Brown's Budget as ""vote now, pay late...",politics,Business (Ekonomi),0.24,False,,,,,,,,,
"Whitehall cuts 'ahead of target'

Thousands of civil service jobs have already been cut or moved out of London as part o...",politics,Business,0.18,False,,,,,,,,,
"Brown calls for £5.5bn Aids fund

Gordon Brown has called on rich nations to fund a £5.5bn ($10bn) plan to fight the Aid...",politics,Business,0.2,False,,,,,,,,,
"UK heading wrong way, says Howard

Tony Blair has had the chance to tackle the problems facing Britain and has failed, M...",politics,Politik,0.21,False,,,,,,,,,
"Act on detention ruling, UK urged

The government must act quickly on the Law Lords' ruling that detention of foreign te...",politics,Politics,0.19,True,,,,,,,,,
